restaurant,reviewer,review,rating,metadata,time,review_count,follower_count,char_count,word_count,clean_review,tokens,lexical_diversity,repetition_ratio,adj_ratio,noun_ratio,verb_ratio,superlative_count,exclamation_count,flesch_reading_ease,neg,neu,pos,compound
Club Rogue,Ka Divya,"The ambience was decent, but we went for a ladies night and it was a tad bit crowded (understandable!). The music was good, the only downside to the whole thing was that the person giving out drinks at the counter was downright ignoring us. We actually became a little uncomfortable after that, because we were right in front of him, waving hands (not drunk at all, because we were asking for out first drink of the night), and he was handing out drinks to everyone else except us. Looks like he had something againts us! ;)",3.0,"3 Reviews , 8 Followers",2019-05-04 10:16:00,3.0,8.0,524.0,96.0,"The ambience was decent, but we went for a ladies night and it was a tad bit crowded (understandable!). The music was good, the only downside to the whole thing was that the person giving out drinks at the counter was downright ignoring us. We actually became a little uncomfortable after that, because we were right in front of him, waving hands (not drunk at all, because we were asking for out first drink of the night), and he was handing out drinks to everyone else except us. Looks like he had something againts us! ;)","['ambience', 'decent', 'go', 'lady', 'night', 'tad', 'bit', 'crowded', 'understandable', 'music', 'good', 'downside', 'whole', 'thing', 'person', 'give', 'drink', 'counter', 'downright', 'ignore', 'actually', 'become', 'little', 'uncomfortable', 'right', 'front', 'wave', 'hand', 'drunk', 'ask', 'first', 'drink', 'night', 'hand', 'drink', 'everyone', 'else', 'except', 'look', 'like', 'something', 'againt']",0.9047619047619048,0.0952380952380952,0.0990990990990991,0.1441441441441441,0.09009009009009,0.0,2.0,65.1792763157895,0.11,0.771,0.119,0.2555
Mohammedia Shawarma,Rähúl Çhøüdhârý,warest food I get I need a refund I can show u pic also of ur food it is shit,1.0,"1 Review , 28 Followers",2018-07-22 23:38:00,1.0,28.0,77.0,20.0,warest food I get I need a refund I can show u pic also of ur food it is shit,"['war', 'food', 'get', 'need', 'refund', 'show', 'u', 'pic', 'also', 'ur', 'food', 'shit']",0.9166666666666666,0.0833333333333333,0.05,0.25,0.2,1.0,0.0,93.47500000000002,0.0,0.503,0.497,0.9843
Hotel Zara Hi-Fi,Sharukh,I didn't get any gravey item sherva.. how can we eat without gravey don't you have sense to send without sherva along without Biryani...,1.0,"3 Reviews , 1 Follower",2019-05-22 23:57:00,3.0,1.0,136.0,24.0,I didn't get any gravey item sherva.. how can we eat without gravey don't you have sense to send without sherva along without Biryani...,"['get', 'gravey', 'item', 'sherva', 'eat', 'without', 'gravey', 'sense', 'send', 'without', 'sherva', 'along', 'without', 'biryani']",0.7142857142857143,0.2857142857142857,0.0357142857142857,0.2142857142857142,0.1428571428571428,0.0,0.0,78.33000000000001,0.0,1.0,0.0,0.0
SKYHY,Nithisha Reddy,"Had been to this place with friends on Saturday night! Decent place! Decent crowd. The only turn off for this place was their Music! It was boring. Dance floor is decent! You wont bump into one another like elsewhere.
Food also was average. Not that great.

Food: 3/5
Ambience: 4/5
Staff and Service: 3/5
Recommended: Yes",4.0,"53 Reviews , 287 Followers",2018-09-24 20:42:00,53.0,287.0,321.0,56.0,Had been to this place with friends on Saturday night! Decent place! Decent crowd. The only turn off for this place was their Music! It was boring. Dance floor is decent! You wont bump into one another like elsewhere. Food also was average. Not that great. Food: 3/5 Ambience: 4/5 Staff and Service: 3/5 Recommended: Yes,"['place', 'friend', 'saturday', 'night', 'decent', 'place', 'decent', 'crowd', 'turn', 'place', 'music', 'boring', 'dance', 'floor', 'decent', 'bump', 'one', 'another', 'like', 'elsewhere', 'food', 'also', 'average', 'great', 'food', '3/5', 'ambience', '4/5', 'staff', 'service', '3/5', 'recommend', 'yes']",0.8181818181818182,0.1818181818181817,0.1,0.2285714285714285,0.0285714285714285,0.0,4.0,83.40500000000003,0.084,0.748,0.169,0.6882
Kritunga Restaurant,Ankita,"We had picked up Sambar rice to satiate the craving for sambar daal. 
The dish was quite spicy to our tatse but tasted heavenly with curd as side dish. pretty easy on pocket too!",3.0,"76 Reviews , 211 Followers",2019-04-15 12:28:00,76.0,211.0,178.0,34.0,We had picked up Sambar rice to satiate the craving for sambar daal. The dish was quite spicy to our tatse but tasted heavenly with curd as side dish. pretty easy on pocket too!,"['pick', 'sambar', 'rice', 'satiate', 'craving', 'sambar', 'daal', 'dish', 'quite', 'spicy', 'tatse', 'taste', 'heavenly', 'curd', 'side', 'dish', 'pretty', 'easy', 'pocket']",0.8947368421052632,0.1052631578947368,0.027027027027027,0.2972972972972973,0.081081081081081,0.0,1.0,78.38460784313727,0.0,0.69,0.31,0.9427
Al Saba Restaurant,Syed Mohsin,nice,3.0,"4 Reviews , 3 Followers",2018-05-02 17:23:00,4.0,3.0,4.0,1.0,nice,['nice'],1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.4215
Flechazo,Srinath Shah,"Sabir was great, he was very cheerful and is hardworking guy he made sure that we try each and every dish in the menu and also tweeted a lot of dishes according to our taste and preference. Had a lovely dinner experience with Flechazo.",5.0,2 Reviews,2019-04-22 22:30:00,2.0,,235.0,44.0,"Sabir was great, he was very cheerful and is hardworking guy he made sure that we try each and every dish in the menu and also tweeted a lot of dishes according to our taste and preference. Had a lovely dinner experience with Flechazo.","['sabir', 'great', 'cheerful', 'hardworke', 'guy', 'make', 'sure', 'try', 'every', 'dish', 'menu', 'also', 'tweet', 'lot', 'dish', 'accord', 'taste', 'preference', 'lovely', 'dinner', 'experience', 'flechazo']",0.9545454545454546,0.0454545454545454,0.0851063829787234,0.2340425531914893,0.1276595744680851,0.0,0.0,55.68227272727273,0.0,0.731,0.269,0.9324
NorFest - The Dhaba,Mitali Agrawal,"I just loved it. Good food at reasonable price.
Paneer lababdar & daal makhni from this place is very good. I also tried aloo kulcha and it was also good though the chole served with kulcha need to be improved.",4.0,"19 Reviews , 2 Followers",2019-03-22 13:24:00,19.0,2.0,210.0,40.0,I just loved it. Good food at reasonable price. Paneer lababdar & daal makhni from this place is very good. I also tried aloo kulcha and it was also good though the chole served with kulcha need to be improved.,"['love', 'good', 'food', 'reasonable', 'price', 'paneer', 'lababdar', 'daal', 'makhni', 'place', 'good', 'also', 'try', 'aloo', 'kulcha', 'also', 'good', 'though', 'chole', 'serve', 'kulcha', 'need', 'improve']",0.8260869565217391,0.1739130434782608,0.1363636363636363,0.2045454545454545,0.1136363636363636,0.0,0.0,92.81567307692308,0.0,0.663,0.337,0.9459
Aromas@11SIX,Dheeren,"Horrible first time experience. I would never suggest ordering or going to this restaurant. They have absolutely no regards for the customer satisfaction. I ordered food from this restaurant and after first accepting my order they go ahead and decline it after an hour. When I called the restaurant they say that it was the Zomato delivery guy declined it. I called Zomato and they say that the restaurant never responded to their call and so they had to cancel it. I called the delivery guy and he said that the restaurant told him that some one else picked up the order. I am not sure who is at fault here but I had a horrendous experience overall. So, I am not going to order or go to this restaurant again and wouldn't recommend it to anyone for their pathetic customer service.",1.0,"21 Reviews , 4 Followers",2018-12-02 15:21:00,21.0,4.0,782.0,142.0,"Horrible first time experience. I would never suggest ordering or going to this restaurant. They have absolutely no regards for the customer satisfaction. I ordered food from this restaurant and after first accepting my order they go ahead and decline it after an hour. When I called the restaurant they say that it was the Zomato delivery guy declined it. I called Zomato and they say that the restaurant never responded to their call and so they had to cancel it. I called the delivery guy and he said that the restaurant told him that some one else picked up the order. I am not sure who is at fault here but I had a horrendous experience overall. So, I am not going to order or go to this restaurant again and wouldn't recommend it to anyone for their pathetic customer service.","['horrible', 'first', 'time', 'experience', 'would', 'never', 'suggest', 'order', 'go', 'restaurant', 'absolutely', 'regard', 'customer', 'satisfaction', 'order', 'food', 'restaurant', 'first', 'accept', 'order', 'go', 'ahead', 'decline', 'hour', 'call', 'restaurant', 'say', 'zomato', 'delivery', 'guy', 'decline', 'call', 'zomato', 'say', 'restaurant', 'never', 'respond', 'call', 'cancel', 'call', 'delivery', 'guy', 'say', 'restaurant', 'tell', 'one', 'else', 'pick', 'order', 'sure', 'fault', 'horrendous', 'experience', 'overall', 'go', 'order', 'go', 'restaurant', 'would', 'recommend', 'anyone', 'pathetic', 'customer', 'service']",0.59375,0.40625,0.0326797385620915,0.1699346405228758,0.1633986928104575,0.0,0.0,62.13323161189359,0.146,0.828,0.025,-0.9516
Al Saba Restaurant,Jamall Mohammed,Awesome quality chicken has been cocked well I wish you to continue in the same way ....,5.0,"1 Review , 3 Followers",2018-04-29 21:11:00,1.0,3.0,88.0,17.0,Awesome quality chicken has been cocked well I wish you to continue in the same way ....,"['awesome', 'quality', 'chicken', 'cock', 'well', 'wish', 'continue', 'way']",1.0,0.0,0.1176470588235294,0.1764705882352941,0.1764705882352941,0.0,0.0,74.27000000000001,0.0,0.594,0.406,0.836
Driven Cafe,Subhendu Khan,"The interior arrangement and design suits the name 'driven', many bike models along with bike related stuffs. Location wise it's placed at good and well communicated area. Coffee collections are remarkable. I have a good experience ans would suggest if you are around the place then visit once along with friends.",3.0,"12 Reviews , 27 Followers",2019-01-26 12:34:00,12.0,27.0,313.0,51.0,"The interior arrangement and design suits the name 'driven', many bike models along with bike related stuffs. Location wise it's placed at good and well communicated area. Coffee collections are remarkable. I have a good experience ans would suggest if you are around the place then visit once along with friends.","['interior', 'arrangement', 'design', 'suit', 'name', 'drive', 'many', 'bike', 'model', 'along', 'bike', 'relate', 'stuff', 'location', 'wise', 'place', 'good', 'well', 'communicate', 'area', 'coffee', 'collection', 'remarkable', 'good', 'experience', 'would', 'suggest', 'around', 'place', 'visit', 'along', 'friend']",0.875,0.125,0.1016949152542373,0.2711864406779661,0.1186440677966101,0.0,0.0,54.5525735294118,0.0,0.708,0.292,0.9493
B-Dubs,Ragaswanth,"Its been first time to this place and its awesome place
Wings were perfect with blazin sauce specially for spicy lovers....plenty of screens for sports
Server sunny and praveen yadav helped me and gave me good time....thanks",5.0,"2 Reviews , 3 Followers",2019-04-28 17:57:00,2.0,3.0,224.0,37.0,Its been first time to this place and its awesome place Wings were perfect with blazin sauce specially for spicy lovers....plenty of screens for sports Server sunny and praveen yadav helped me and gave me good time....thanks,"['first', 'time', 'place', 'awesome', 'place', 'wings', 'perfect', 'blazin', 'sauce', 'specially', 'spicy', 'lover', 'plenty', 'screen', 'sport', 'server', 'sunny', 'praveen', 'yadav', 'help', 'give', 'good', 'time', 'thank']",0.9166666666666666,0.0833333333333333,0.1463414634146341,0.3414634146341463,0.073170731707317,0.0,0.0,80.59263513513515,0.0,0.71,0.29,0.926
Faasos,Hari Priya Bandi,packing is just amazing,5.0,2 Reviews,2019-01-24 15:10:00,2.0,,23.0,4.0,packing is just amazing,"['packing', 'amazing']",1.0,0.0,0.25,0.25,0.0,0.0,0.0,54.72500000000002,0.0,0.441,0.559,0.5859
GD's,Praful,"I ordered twice from here. Both times the meteor burger with extra cheese. The burger consistency isnt exactly top notch, but the burger is tasty. The bread keeps slipping and breaking but like i said earlier it tasted good so i am gonna let that slide lol",4.0,"97 Reviews , 97 Followers",2018-08-14 20:20:00,97.0,97.0,256.0,47.0,"I ordered twice from here. Both times the meteor burger with extra cheese. The burger consistency isnt exactly top notch, but the burger is tasty. The bread keeps slipping and breaking but like i said earlier it tasted good so i am gonna let that slide lol","['order', 'twice', 'time', 'meteor', 'burger', 'extra', 'cheese', 'burger', 'consistency', 'exactly', 'top', 'notch', 'burger', 'tasty', 'bread', 'keep', 'slip', 'break', 'like', 'say', 'early', 'taste', 'good', 'go', 'let', 'slide', 'lol']",0.925925925925926,0.074074074074074,0.0754716981132075,0.1886792452830188,0.1698113207547169,0.0,0.0,74.30875,0.025,0.768,0.207,0.8886
10 Downing Street,Kaumudi Moholkar,"I have always loved the TDS chain. Been to Kolkata, Bhopal and Hyderabad. But hyderabad has been the worst experience ever.Very bad service. We had to wait for long hours for the food to be served. No one was bothered even about the bill.",2.0,"4 Reviews , 3 Followers",2018-10-31 15:19:00,4.0,3.0,238.0,44.0,"I have always loved the TDS chain. Been to Kolkata, Bhopal and Hyderabad. But hyderabad has been the worst experience ever.Very bad service. We had to wait for long hours for the food to be served. No one was bothered even about the bill.","['always', 'love', 'tds', 'chain', 'kolkata', 'bhopal', 'hyderabad', 'hyderabad', 'bad', 'experience', 'ever', 'bad', 'service', 'wait', 'long', 'hour', 'food', 'serve', 'one', 'bother', 'even', 'bill']",0.9090909090909092,0.0909090909090909,0.0576923076923076,0.2307692307692307,0.0961538461538461,1.0,0.0,82.10530303030305,0.285,0.671,0.043,-0.9403
Gal Punjab Di,Sahithi K,The best place to have Punjabi cuisine. Ordered Paneer Mussalam( Paneer stuffed masala curry)with cheese and garlic naan and was divine. Mushroom cheese starter and Honey potato chilli were mouth watering. Loved this place and the waiters were were very polite.,5.0,"1 Review , 1 Follower",2018-10-14 18:37:00,1.0,1.0,261.0,41.0,The best place to have Punjabi cuisine. Ordered Paneer Mussalam( Paneer stuffed masala curry)with cheese and garlic naan and was divine. Mushroom cheese starter and Honey potato chilli were mouth watering. Loved this place and the waiters were were very polite.,"['good', 'place', 'punjabi', 'cuisine', 'order', 'paneer', 'mussalam', 'paneer', 'stuff', 'masala', 'curry)with', 'cheese', 'garlic', 'naan', 'divine', 'mushroom', 'cheese', 'starter', 'honey', 'potato', 'chilli', 'mouth', 'watering', 'love', 'place', 'waiter', 'polite']",0.8888888888888888,0.1111111111111111,0.0869565217391304,0.4130434782608695,0.0869565217391304,1.0,0.0,70.56295731707318,0.0,0.765,0.235,0.9136
